Fecha,Concepto,Cargos,,,,
21/03/16,ANTERIOR FATURA SERVICIOS,"1,907.60",,,,
21/03/16,ANTERIOR FATURA SERVICIOS,"4,621.44",,,,
21/03/16,ANTERIOR FATURA SERVICIOS,"8,817.77",,,,
21/03/16,ANTERIOR FATURA SERVICIOS,"1,683.88",,,,
21/03/16,ANTERIOR FATURA SERVICIOS,"3,583.62",,,,
21/03/16,ANTERIOR FATURA SERVICIOS,"1,707.07",,,,
22/03/16,ANTERIOR FATURA SERVICIOS,"4,168.18",,,,
22/03/16,ANTERIOR FATURA SERVICIOS,"1,269.99",,,,
22/03/16,ANTERIOR FATURA SERVICIOS,"1,500.00",,,,
22/03/16,ANTERIOR FATURA SERVICIOS,"16,335.92",,,,
22/03/16,ANTERIOR FATURA SERVICIOS,"6,472.80",,,,
22/03/16,ANTERIOR FATURA SERVICIOS,"8,932.00",,,,
22/03/16,ANTERIOR FATURA SERVICIOS,"3,248.00",,,,
29/03/16,ANTERIOR FATURA SERVICIOS,"3,596.00",,,,
29/03/16,ANTERIOR FATURA SERVICIOS,"1,032.40",,,,
29/03/16,ANTERIOR FATURA SERVICIOS,870.00,,,,
29/03/16,ANTERIOR FATURA SERVICIOS,"10,672.00",,,,
29/03/16,ANTERIOR FATURA SERVICIOS,"11,774.00",,,,
29/03/16,ANTERIOR FATURA SERVICIOS,"1,983.60",,,,
29/03/16,ANTERIOR FATURA SERVICIOS,"1,818.88",,,,
29/03/16,ANTERIOR FATURA SERVICIOS,"3,190.00",,,,
29/03/16,ANTERIOR FATURA SERVICIOS,586.96,,,,
29/03/16,ANTERIOR FATURA SERVICIOS,"3,900.00",,,,
30/03/16,ANTERIOR FATURA SERVICIOS,"11,553.60",,,,
30/03/16,ANTERIOR FATURA SERVICIOS,"12,453.18",,,,
30/03/16,ANTERIOR FATURA SERVICIOS,"2,494.00",,,,
30/03/16,ANTERIOR FATURA SERVICIOS,"4,118.00",,,,
30/03/16,ANTERIOR FATURA SERVICIOS,"93,032.00",,,,
31/03/16,ANTERIOR FATURA SERVICIOS,"3,149.40",,,,
31/03/16,ANTERIOR FATURA SERVICIOS,"1,400.00",,,,
31/03/16,ANTERIOR FATURA SERVICIOS,"2,346.68",,,,
02/04/16,ANTERIOR FATURA SERVICIOS,"9,512.00",,,,
02/04/16,ANTERIOR FATURA SERVICIOS,"1,090.40",,,,
02/04/16,ANTERIOR FATURA SERVICIOS,"8,410.00",,,,
02/04/16,ANTERIOR FATURA SERVICIOS,"3,352.40",,,,
04/04/16,ANTERIOR FATURA SERVICIOS,"11,600.00",,,,
04/04/16,ANTERIOR FATURA SERVICIOS,"3,190.00",,,,
05/04/16,ANTERIOR FATURA SERVICIOS,"6,438.00",,,,
05/04/16,ANTERIOR FATURA SERVICIOS,541.72,,,,
05/04/16,ANTERIOR FATURA SERVICIOS,"4,025.20",,,,
05/04/16,ANTERIOR FATURA SERVICIOS,665.84,,,,
05/04/16,ANTERIOR FATURA SERVICIOS,"2,784.00",,,,
05/04/16,ANTERIOR FATURA SERVICIOS,"1,856.00",,,,
05/04/16,ANTERIOR FATURA SERVICIOS,"10,358.80",,,,
05/04/16,ANTERIOR FATURA SERVICIOS,"1,896.55",,,,
06/04/16,ANTERIOR FACTURA VENTAS,"19,264.58",,,,
06/04/16,ANTERIOR FACTURA VENTAS,"152,160.68",,,,
06/04/16,ANTERIOR FACTURA VENTAS,"2,635.52",,,,
06/04/16,ANTERIOR FATURA SERVICIOS,"1,299.20",,,,
06/04/16,ANTERIOR FATURA SERVICIOS,"16,124.00",,,,
06/04/16,ANTERIOR FATURA SERVICIOS,"3,043.84",,,,
07/04/16,ANTERIOR FATURA SERVICIOS,"7,631.64",,,,
07/04/16,ANTERIOR FATURA SERVICIOS,"2,900.00",,,,
07/04/16,ANTERIOR FATURA SERVICIOS,"5,788.40",,,,
07/04/16,ANTERIOR FATURA SERVICIOS,"1,020.80",,,,
07/04/16,ANTERIOR FATURA SERVICIOS,"4,025.20",,,,
07/04/16,ANTERIOR FACTURA VENTAS,"17,632.00",,,,
08/04/16,ANTERIOR FATURA SERVICIOS,"2,507.92",,,,
11/04/16,ANTERIOR FATURA SERVICIOS,"2,030.00",,,,
11/04/16,ANTERIOR FACTURA VENTAS,452.40,,,,
12/04/16,ANTERIOR FATURA SERVICIOS,"7,754.60",,,,
12/04/16,ANTERIOR FATURA SERVICIOS,488.36,,,,
12/04/16,ANTERIOR FATURA SERVICIOS,"2,644.80",,,,
12/04/16,ANTERIOR FATURA SERVICIOS,"23,072.40",,,,
12/04/16,ANTERIOR FATURA SERVICIOS,"10,904.00",,,,
12/04/16,ANTERIOR FATURA SERVICIOS,"2,700.48",,,,
13/04/16,ANTERIOR FATURA SERVICIOS,"21,259.32",,,,
13/04/16,ANTERIOR FATURA SERVICIOS,"1,983.60",,,,
13/04/16,ANTERIOR FATURA SERVICIOS,"21,259.32",,,,
13/04/16,ANTERIOR FATURA SERVICIOS,870.00,,,,
13/04/16,ANTERIOR FATURA SERVICIOS,"2,303.67",,,,
13/04/16,ANTERIOR FATURA SERVICIOS,"6,116.45",,,,
13/04/16,ANTERIOR FATURA SERVICIOS,"4,251.86",,,,
14/04/16,ANTERIOR FATURA SERVICIOS,508.00,,,,
14/04/16,ANTERIOR FATURA SERVICIOS,"3,999.99",,,,
14/04/16,ANTERIOR FATURA SERVICIOS,"6,324.32",,,,
14/04/16,ANTERIOR FATURA SERVICIOS,"3,340.80",,,,
14/04/16,ANTERIOR FATURA SERVICIOS,"30,090.40",,,,
14/04/16,ANTERIOR FATURA SERVICIOS,"3,190.00",,,,
15/04/16,ANTERIOR FATURA SERVICIOS,"5,452.00",,,,
15/04/16,ANTERIOR FATURA SERVICIOS,"2,028.25",,,,
16/04/16,ANTERIOR FATURA SERVICIOS,"3,781.60",,,,
18/04/16,ANTERIOR FATURA SERVICIOS,"1,566.95",,,,
18/04/16,ANTERIOR FATURA SERVICIOS,"3,828.00",,,,
18/04/16,ANTERIOR FACTURA VENTAS,"2,807.20",,,,
18/04/16,ANTERIOR FATURA SERVICIOS,"1,032.40",,,,
18/04/16,ANTERIOR FATURA SERVICIOS,"4,268.80",,,,
18/04/16,ANTERIOR FATURA SERVICIOS,"5,881.20",,,,
18/04/16,ANTERIOR FACTURA VENTAS,269.98,,,,
18/04/16,ANTERIOR FATURA SERVICIOS,"11,600.00",,,,
18/04/16,ANTERIOR FACTURA VENTAS,"4,466.00",,,,
18/04/16,ANTERIOR FATURA SERVICIOS,"3,605.28",,,,
18/04/16,ANTERIOR FATURA SERVICIOS,"7,332.00",,,,
18/04/16,ANTERIOR FATURA SERVICIOS,"3,605.28",,,,
18/04/16,ANTERIOR FATURA SERVICIOS,"31,310.72",,,,
18/04/16,ANTERIOR FATURA SERVICIOS,"13,688.00",,,,
18/04/16,ANTERIOR FATURA SERVICIOS,"1,566.00",,,,
19/04/16,ANTERIOR FACTURA VENTAS,974.40,,,,
19/04/16,ANTERIOR FACTURA VENTAS,"1,972.00",,,,
19/04/16,ANTERIOR FATURA SERVICIOS,"58,278.40",,,,
19/04/16,ANTERIOR FATURA SERVICIOS,"10,706.80",,,,
20/04/16,ANTERIOR FATURA SERVICIOS,"12,516.40",,,,
20/04/16,ANTERIOR FACTURA VENTAS,"145,000.00",,,,
20/04/16,ANTERIOR FACTURA VENTAS,"3,679.52",,,,
20/04/16,ANTERIOR FATURA SERVICIOS,"4,698.00",,,,
20/04/16,ANTERIOR FATURA SERVICIOS,"2,180.80",,,,
20/04/16,ANTERIOR FATURA SERVICIOS,435.00,,,,
20/04/16,ANTERIOR FATURA SERVICIOS,161.47,,,,
20/04/16,ANTERIOR FATURA SERVICIOS,"2,012.60",,,,
20/04/16,ANTERIOR FATURA SERVICIOS,"4,767.60",,,,
20/04/16,ANTERIOR FATURA SERVICIOS,"5,394.00",,,,
21/04/16,ANTERIOR FATURA SERVICIOS,"6,174.30",,,,
21/04/16,ANTERIOR FACTURA VENTAS,"6,032.00",,,,
21/04/16,ANTERIOR FATURA SERVICIOS,"15,428.00",,,,
21/04/16,ANTERIOR FATURA SERVICIOS,"5,892.80",,,,
22/04/16,ANTERIOR FATURA SERVICIOS,"2,783.77",,,,
22/04/16,ANTERIOR FACTURA VENTAS,"4,872.00",,,,
22/04/16,ANTERIOR FATURA SERVICIOS,"1,232.91",,,,
22/04/16,ANTERIOR FATURA SERVICIOS,"3,308.32",,,,
22/04/16,ANTERIOR FATURA SERVICIOS,"1,980.71",,,,
22/04/16,ANTERIOR FATURA SERVICIOS,"3,794.59",,,,
22/04/16,ANTERIOR FATURA SERVICIOS,"3,605.41",,,,
22/04/16,ANTERIOR FATURA SERVICIOS,"5,508.91",,,,
22/04/16,ANTERIOR FATURA SERVICIOS,"2,634.41",,,,
22/04/16,ANTERIOR FATURA SERVICIOS,327.12,,,,
22/04/16,ANTERIOR FATURA SERVICIOS,"1,962.22",,,,
22/04/16,ANTERIOR FATURA SERVICIOS,"3,202.13",,,,
22/04/16,ANTERIOR FATURA SERVICIOS,"3,880.73",,,,
22/04/16,ANTERIOR FATURA SERVICIOS,"2,689.47",,,,
22/04/16,ANTERIOR FATURA SERVICIOS,"1,624.00",,,,
22/04/16,ANTERIOR FATURA SERVICIOS,"36,690.87",,,,
25/04/16,ANTERIOR FATURA SERVICIOS,"8,031.84",,,,
25/04/16,ANTERIOR FATURA SERVICIOS,406.00,,,,
25/04/16,ANTERIOR FATURA SERVICIOS,"2,030.00",,,,
26/04/16,ANTERIOR FATURA SERVICIOS,"2,303.67",,,,
26/04/16,ANTERIOR FATURA SERVICIOS,"1,983.60",,,,
26/04/16,ANTERIOR FATURA SERVICIOS,"2,425.56",,,,
26/04/16,ANTERIOR FATURA SERVICIOS,870.00,,,,
26/04/16,ANTERIOR FATURA SERVICIOS,203.00,,,,
26/04/16,ANTERIOR FACTURA VENTAS,"9,651.20",,,,
26/04/16,ANTERIOR FATURA SERVICIOS,507.50,,,,
26/04/16,ANTERIOR FATURA SERVICIOS,"11,716.00",,,,
26/04/16,ANTERIOR FATURA SERVICIOS,64.96,,,,
26/04/16,ANTERIOR FATURA SERVICIOS,"7,631.64",,,,
26/04/16,ANTERIOR FATURA SERVICIOS,"19,819.18",,,,
26/04/16,ANTERIOR FATURA SERVICIOS,"3,016.00",,,,
26/04/16,ANTERIOR FATURA SERVICIOS,"4,974.08",,,,
26/04/16,ANTERIOR FATURA SERVICIOS,914.00,,,,
26/04/16,ANTERIOR FATURA SERVICIOS,"2,763.41",,,,
26/04/16,ANTERIOR FATURA SERVICIOS,139.20,,,,
26/04/16,ANTERIOR FATURA SERVICIOS,454.72,,,,
26/04/16,ANTERIOR FATURA SERVICIOS,947.28,,,,
26/04/16,ANTERIOR FATURA SERVICIOS,348.00,,,,
26/04/16,ANTERIOR FATURA SERVICIOS,"4,988.00",,,,
26/04/16,ANTERIOR FATURA SERVICIOS,157.76,,,,
27/04/16,ANTERIOR FATURA SERVICIOS,"9,060.76",,,,
28/04/16,ANTERIOR FATURA SERVICIOS,"3,236.40",,,,
28/04/16,ANTERIOR FATURA SERVICIOS,"3,155.20",,,,
28/04/16,ANTERIOR FATURA SERVICIOS,"3,340.80",,,,
28/04/16,ANTERIOR FACTURA VENTAS,"3,039.20",,,,
28/04/16,ANTERIOR FATURA SERVICIOS,"2,320.00",,,,
03/05/16,ANTERIOR FATURA SERVICIOS,"2,030.00",,,,
04/05/16,ANTERIOR FATURA SERVICIOS,"11,275.20",,,,
05/05/16,ANTERIOR FATURA SERVICIOS,"3,989.99",,,,
05/05/16,ANTERIOR FATURA SERVICIOS,"2,958.00",,,,
06/05/16,ANTERIOR FATURA SERVICIOS,"4,621.44",,,,
06/05/16,ANTERIOR FATURA SERVICIOS,"2,644.80",,,,
06/05/16,ANTERIOR FATURA SERVICIOS,"9,720.80",,,,
06/05/16,ANTERIOR FATURA SERVICIOS,"18,850.00",,,,
06/05/16,ANTERIOR FATURA SERVICIOS,"353,800.00",,,,
06/05/16,ANTERIOR FATURA SERVICIOS,"7,656.00",,,,
06/05/16,ANTERIOR FATURA SERVICIOS,"6,707.12",,,,
06/05/16,ANTERIOR FATURA SERVICIOS,"5,046.00",,,,
06/05/16,ANTERIOR FACTURA VENTAS,"7,566.10",,,,
06/05/16,ANTERIOR FATURA SERVICIOS,"1,403.99",,,,
06/05/16,ANTERIOR FATURA SERVICIOS,"2,900.00",,,,
06/05/16,ANTERIOR FATURA SERVICIOS,"3,342.04",,,,
06/05/16,ANTERIOR FATURA SERVICIOS,"1,207.56",,,,
06/05/16,ANTERIOR FATURA SERVICIOS,"2,076.40",,,,
09/05/16,ANTERIOR FATURA SERVICIOS,946.10,,,,
09/05/16,ANTERIOR FATURA SERVICIOS,"8,618.80",,,,
09/05/16,ANTERIOR FATURA SERVICIOS,"2,726.00",,,,
09/05/16,ANTERIOR FATURA SERVICIOS,"7,714.00",,,,
09/05/16,ANTERIOR FATURA SERVICIOS,"3,874.40",,,,
11/05/16,ANTERIOR FATURA SERVICIOS,"2,146.00",,,,
11/05/16,ANTERIOR FATURA SERVICIOS,580.00,,,,
11/05/16,ANTERIOR FATURA SERVICIOS,"3,271.20",,,,
11/05/16,ANTERIOR FATURA SERVICIOS,"3,422.00",,,,
11/05/16,ANTERIOR FATURA SERVICIOS,"1,771.90",,,,
11/05/16,ANTERIOR FATURA SERVICIOS,"1,249.32",,,,
12/05/16,ANTERIOR FATURA SERVICIOS,"1,475.67",,,,
12/05/16,ANTERIOR FATURA SERVICIOS,"9,060.76",,,,
12/05/16,ANTERIOR FATURA SERVICIOS,"5,591.20",,,,
13/05/16,ANTERIOR FACTURA VENTAS,"3,387.20",,,,
13/05/16,ANTERIOR FATURA SERVICIOS,"1,484.80",,,,
13/05/16,ANTERIOR FATURA SERVICIOS,"19,720.00",,,,
16/05/16,ANTERIOR FATURA SERVICIOS,"18,079.18",,,,
16/05/16,ANTERIOR FATURA SERVICIOS,"3,990.40",,,,
16/05/16,ANTERIOR FATURA SERVICIOS,"1,276.00",,,,
16/05/16,ANTERIOR FATURA SERVICIOS,"7,134.00",,,,
16/05/16,ANTERIOR FATURA SERVICIOS,"7,493.60",,,,
16/05/16,ANTERIOR FATURA SERVICIOS,"5,707.20",,,,
16/05/16,ANTERIOR FATURA SERVICIOS,"8,001.68",,,,
17/05/16,ANTERIOR FATURA SERVICIOS,"10,706.80",,,,
17/05/16,ANTERIOR FATURA SERVICIOS,"11,449.20",,,,
17/05/16,ANTERIOR FATURA SERVICIOS,"1,856.00",,,,
17/05/16,ANTERIOR FATURA SERVICIOS,"34,800.00",,,,
17/05/16,ANTERIOR FATURA SERVICIOS,"3,172.60",,,,
17/05/16,ANTERIOR FATURA SERVICIOS,"1,421.00",,,,
17/05/16,ANTERIOR FATURA SERVICIOS,"13,688.00",,,,
17/05/16,ANTERIOR FATURA SERVICIOS,"17,423.20",,,,
17/05/16,ANTERIOR FATURA SERVICIOS,"29,162.40",,,,
17/05/16,ANTERIOR FATURA SERVICIOS,"7,593.36",,,,
17/05/16,ANTERIOR FATURA SERVICIOS,"11,588.40",,,,
19/05/16,ANTERIOR FATURA SERVICIOS,"9,570.00",,,,
19/05/16,ANTERIOR FATURA SERVICIOS,"1,264.71",,,,
23/05/16,ANTERIOR FATURA SERVICIOS,"1,740.00",,,,
23/05/16,ANTERIOR FATURA SERVICIOS,"4,607.33",,,,
23/05/16,ANTERIOR FATURA SERVICIOS,"70,957.20",,,,
23/05/16,ANTERIOR FATURA SERVICIOS,"6,387.73",,,,
23/05/16,ANTERIOR FATURA SERVICIOS,"2,828.83",,,,
23/05/16,ANTERIOR FATURA SERVICIOS,"3,967.20",,,,
24/05/16,ANTERIOR FATURA SERVICIOS,"9,838.80",,,,
24/05/16,ANTERIOR FATURA SERVICIOS,"3,815.82",,,,
24/05/16,ANTERIOR FATURA SERVICIOS,"25,775.20",,,,
24/05/16,ANTERIOR FACTURA VENTAS,"1,044.00",,,,
24/05/16,ANTERIOR FACTURA VENTAS,"32,794.36",,,,
26/05/16,ANTERIOR FACTURA VENTAS,580.00,,,,
26/05/16,ANTERIOR FACTURA VENTAS,"3,920.00",,,,
26/05/16,ANTERIOR FATURA SERVICIOS,"2,853.60",,,,
26/05/16,ANTERIOR FATURA SERVICIOS,"6,032.00",,,,
26/05/16,ANTERIOR FATURA SERVICIOS,"1,700.00",,,,
26/05/16,ANTERIOR FATURA SERVICIOS,"14,558.00",,,,
26/05/16,ANTERIOR FATURA SERVICIOS,"4,015.92",,,,
26/05/16,ANTERIOR FATURA SERVICIOS,"1,070.29",,,,
26/05/16,ANTERIOR FATURA SERVICIOS,"2,784.00",,,,
27/05/16,ANTERIOR FATURA SERVICIOS,"1,090.40",,,,
27/05/16,ANTERIOR FATURA SERVICIOS,"4,234.00",,,,
27/05/16,ANTERIOR FATURA SERVICIOS,"1,229.60",,,,
27/05/16,ANTERIOR FATURA SERVICIOS,"14,453.60",,,,
30/05/16,ANTERIOR FATURA SERVICIOS,"2,482.40",,,,
30/05/16,ANTERIOR FACTURA VENTAS,116.00,,,,
30/05/16,ANTERIOR FATURA SERVICIOS,640.32,,,,
30/05/16,ANTERIOR FATURA SERVICIOS,"1,920.96",,,,
30/05/16,ANTERIOR FATURA SERVICIOS,"3,605.28",,,,
30/05/16,ANTERIOR FATURA SERVICIOS,"1,409.40",,,,
30/05/16,ANTERIOR FATURA SERVICIOS,961.40,,,,
30/05/16,ANTERIOR FATURA SERVICIOS,"1,566.00",,,,
30/05/16,ANTERIOR FATURA SERVICIOS,"2,354.80",,,,
30/05/16,ANTERIOR FATURA SERVICIOS,"2,563.60",,,,
30/05/16,ANTERIOR FATURA SERVICIOS,"1,856.00",,,,
31/05/16,ANTERIOR FATURA SERVICIOS,"3,825.68",,,,
01/06/16,ANTERIOR FATURA SERVICIOS,"1,799.16",,,,
01/06/16,ANTERIOR FATURA SERVICIOS,962.80,,,,
01/06/16,ANTERIOR FATURA SERVICIOS,558.73,,,,
01/06/16,ANTERIOR FATURA SERVICIOS,"4,060.00",,,,
01/06/16,ANTERIOR FATURA SERVICIOS,"1,276.00",,,,
01/06/16,ANTERIOR FATURA SERVICIOS,"1,450.00",,,,
01/06/16,ANTERIOR FATURA SERVICIOS,"1,380.40",,,,
01/06/16,ANTERIOR FATURA SERVICIOS,"3,654.00",,,,
01/06/16,ANTERIOR FATURA SERVICIOS,"3,712.00",,,,
01/06/16,ANTERIOR FATURA SERVICIOS,649.60,,,,
01/06/16,ANTERIOR FATURA SERVICIOS,"2,238.80",,,,
02/06/16,ANTERIOR FACTURA VENTAS,"2,552.00",,,,
02/06/16,ANTERIOR FATURA SERVICIOS,"1,229.60",,,,
02/06/16,ANTERIOR FATURA SERVICIOS,"9,349.60",,,,
02/06/16,ANTERIOR FATURA SERVICIOS,"4,029.64",,,,
02/06/16,ANTERIOR FATURA SERVICIOS,839.06,,,,
02/06/16,ANTERIOR FATURA SERVICIOS,733.12,,,,
02/06/16,ANTERIOR FACTURA VENTAS,"13,224.00",,,,
03/06/16,ANTERIOR FATURA SERVICIOS,"5,591.20",,,,
03/06/16,ANTERIOR FATURA SERVICIOS,"5,684.00",,,,
04/06/16,ANTERIOR FATURA SERVICIOS,"2,860.56",,,,
04/06/16,ANTERIOR FATURA SERVICIOS,"2,860.56",,,,
04/06/16,ANTERIOR FATURA SERVICIOS,"2,500.00",,,,
06/06/16,ANTERIOR FATURA SERVICIOS,"4,292.00",,,,
06/06/16,ANTERIOR FATURA SERVICIOS,"6,100.05",,,,
06/06/16,ANTERIOR FATURA SERVICIOS,"3,387.20",,,,
07/06/16,ANTERIOR FATURA SERVICIOS,"15,660.00",,,,
07/06/16,ANTERIOR FATURA SERVICIOS,"16,495.20",,,,
08/06/16,ANTERIOR FATURA SERVICIOS,"5,486.80",,,,
08/06/16,ANTERIOR FACTURA VENTAS,"3,410.40",,,,
08/06/16,ANTERIOR FATURA SERVICIOS,"3,654.00",,,,
08/06/16,ANTERIOR FATURA SERVICIOS,"5,220.00",,,,
08/06/16,ANTERIOR FATURA SERVICIOS,"4,895.20",,,,
08/06/16,ANTERIOR FACTURA VENTAS,"35,617.80",,,,
08/06/16,ANTERIOR FATURA SERVICIOS,812.00,,,,
08/06/16,ANTERIOR FATURA SERVICIOS,943.95,,,,
08/06/16,ANTERIOR FATURA SERVICIOS,"3,712.00",,,,
09/06/16,ANTERIOR FATURA SERVICIOS,"1,032.40",,,,
09/06/16,ANTERIOR FATURA SERVICIOS,"3,201.60",,,,
09/06/16,ANTERIOR FATURA SERVICIOS,"4,844.16",,,,
09/06/16,ANTERIOR FATURA SERVICIOS,"14,268.00",,,,
09/06/16,ANTERIOR FATURA SERVICIOS,"4,621.44",,,,
09/06/16,ANTERIOR FATURA SERVICIOS,"9,720.80",,,,
09/06/16,ANTERIOR FATURA SERVICIOS,"1,334.00",,,,
09/06/16,ANTERIOR FATURA SERVICIOS,"3,507.98",,,,
09/06/16,ANTERIOR FATURA SERVICIOS,"4,602.65",,,,
09/06/16,ANTERIOR FATURA SERVICIOS,"2,795.60",,,,
09/06/16,ANTERIOR FATURA SERVICIOS,"2,528.80",,,,
09/06/16,ANTERIOR FATURA SERVICIOS,"4,087.84",,,,
09/06/16,ANTERIOR FATURA SERVICIOS,"3,756.08",,,,
09/06/16,ANTERIOR FATURA SERVICIOS,"3,364.00",,,,
09/06/16,ANTERIOR FATURA SERVICIOS,"5,707.20",,,,
09/06/16,ANTERIOR FATURA SERVICIOS,"35,129.56",,,,
09/06/16,ANTERIOR FATURA SERVICIOS,"7,598.00",,,,
09/06/16,ANTERIOR FATURA SERVICIOS,"4,292.00",,,,
10/06/16,ANTERIOR FATURA SERVICIOS,"2,765.44",,,,
10/06/16,ANTERIOR FATURA SERVICIOS,"2,809.52",,,,
13/06/16,ANTERIOR FACTURA VENTAS,417.60,,,,
13/06/16,ANTERIOR FATURA SERVICIOS,"15,660.00",,,,
13/06/16,ANTERIOR FATURA SERVICIOS,"1,920.96",,,,
14/06/16,ANTERIOR FATURA SERVICIOS,"3,689.99",,,,
14/06/16,ANTERIOR FATURA SERVICIOS,"4,520.00",,,,
14/06/16,ANTERIOR FATURA SERVICIOS,"2,552.00",,,,
14/06/16,ANTERIOR FATURA SERVICIOS,"2,737.60",,,,
14/06/16,ANTERIOR FATURA SERVICIOS,"8,952.88",,,,
14/06/16,ANTERIOR FATURA SERVICIOS,"1,322.40",,,,
14/06/16,ANTERIOR FATURA SERVICIOS,"7,540.00",,,,
14/06/16,ANTERIOR FATURA SERVICIOS,"5,788.40",,,,
14/06/16,ANTERIOR FATURA SERVICIOS,"3,248.00",,,,
15/06/16,ANTERIOR FATURA SERVICIOS,"2,818.80",,,,
15/06/16,ANTERIOR FATURA SERVICIOS,"2,238.80",,,,
15/06/16,ANTERIOR FATURA SERVICIOS,"3,825.68",,,,
16/06/16,ANTERIOR FATURA SERVICIOS,"19,819.18",,,,
16/06/16,ANTERIOR FATURA SERVICIOS,"3,549.60",,,,
16/06/16,ANTERIOR FATURA SERVICIOS,"16,999.80",,,,
16/06/16,ANTERIOR FATURA SERVICIOS,"72,152.00",,,,
16/06/16,ANTERIOR FATURA SERVICIOS,"3,564.00",,,,
16/06/16,ANTERIOR FATURA SERVICIOS,"5,974.00",,,,
16/06/16,ANTERIOR FATURA SERVICIOS,"13,258.80",,,,
16/06/16,ANTERIOR FATURA SERVICIOS,"2,715.00",,,,
16/06/16,ANTERIOR FATURA SERVICIOS,"2,714.40",,,,
16/06/16,ANTERIOR FATURA SERVICIOS,"1,160.00",,,,
17/06/16,ANTERIOR FATURA SERVICIOS,"6,700.16",,,,
17/06/16,ANTERIOR FACTURA VENTAS,"1,450.00",,,,
17/06/16,ANTERIOR FATURA SERVICIOS,"1,345.91",,,,
20/06/16,ANTERIOR FATURA SERVICIOS,"5,162.00",,,,
20/06/16,ANTERIOR FATURA SERVICIOS,"2,433.22",,,,
20/06/16,ANTERIOR FATURA SERVICIOS,"10,184.80",,,,
22/06/16,ANTERIOR FATURA SERVICIOS,"6,844.00",,,,
22/06/16,ANTERIOR FATURA SERVICIOS,"2,668.00",,,,
22/06/16,ANTERIOR FATURA SERVICIOS,"1,566.00",,,,
22/06/16,ANTERIOR FATURA SERVICIOS,"31,436.00",,,,
23/06/16,ANTERIOR FATURA SERVICIOS,"1,740.00",,,,
23/06/16,ANTERIOR FATURA SERVICIOS,"5,892.80",,,,
23/06/16,ANTERIOR FATURA SERVICIOS,"11,588.40",,,,
23/06/16,ANTERIOR FATURA SERVICIOS,"4,313.34",,,,
23/06/16,ANTERIOR FATURA SERVICIOS,"29,162.40",,,,
23/06/16,ANTERIOR FATURA SERVICIOS,"2,683.59",,,,
23/06/16,ANTERIOR FATURA SERVICIOS,"6,583.00",,,,
23/06/16,ANTERIOR FATURA SERVICIOS,"3,932.40",,,,
23/06/16,ANTERIOR FATURA SERVICIOS,"12,238.75",,,,
24/06/16,ANTERIOR FATURA SERVICIOS,"1,849.04",,,,
24/06/16,ANTERIOR FATURA SERVICIOS,"3,480.00",,,,
24/06/16,ANTERIOR FATURA SERVICIOS,"6,008.80",,,,
27/06/16,ANTERIOR FATURA SERVICIOS,"2,860.56",,,,
27/06/16,ANTERIOR FATURA SERVICIOS,"8,584.00",,,,
27/06/16,ANTERIOR FATURA SERVICIOS,"1,740.00",,,,
28/06/16,ANTERIOR FATURA SERVICIOS,"487,200.00",,,,
28/06/16,ANTERIOR FATURA SERVICIOS,"1,102.00",,,,
30/06/16,ANTERIOR FATURA SERVICIOS,"2,726.00",,,,
30/06/16,ANTERIOR FATURA SERVICIOS,"3,787.40",,,,
01/07/16,ANTERIOR FATURA SERVICIOS,"1,568.49",,,,
01/07/16,ANTERIOR FATURA SERVICIOS,"1,403.00",,,,
01/07/16,ANTERIOR FATURA SERVICIOS,461.68,,,,
01/07/16,ANTERIOR FATURA SERVICIOS,"2,635.52",,,,
01/07/16,ANTERIOR FATURA SERVICIOS,"1,618.20",,,,
01/07/16,ANTERIOR FATURA SERVICIOS,"2,177.09",,,,
01/07/16,ANTERIOR FATURA SERVICIOS,"11,449.20",,,,
04/07/16,ANTERIOR FATURA SERVICIOS,"8,952.88",,,,
04/07/16,ANTERIOR FATURA SERVICIOS,248.56,,,,
04/07/16,ANTERIOR FATURA SERVICIOS,"6,077.99",,,,
04/07/16,ANTERIOR FACTURA VENTAS,"57,551.08",,,,
04/07/16,ANTERIOR FATURA SERVICIOS,580.00,,,,
04/07/16,ANTERIOR FATURA SERVICIOS,"5,196.80",,,,
04/07/16,ANTERIOR FATURA SERVICIOS,"2,610.00",,,,
04/07/16,ANTERIOR FATURA SERVICIOS,"1,995.20",,,,
04/07/16,ANTERIOR FATURA SERVICIOS,"2,244.40",,,,
04/07/16,ANTERIOR FATURA SERVICIOS,"4,607.33",,,,
04/07/16,ANTERIOR FACTURA VENTAS,"13,537.20",,,,
04/07/16,ANTERIOR FATURA SERVICIOS,"3,967.20",,,,
04/07/16,ANTERIOR FATURA SERVICIOS,"1,740.00",,,,
04/07/16,ANTERIOR FATURA SERVICIOS,"3,074.00",,,,
04/07/16,ANTERIOR FATURA SERVICIOS,"2,756.47",,,,
05/07/16,ANTERIOR FATURA SERVICIOS,"1,969.99",,,,
05/07/16,ANTERIOR FATURA SERVICIOS,"2,646.35",,,,
05/07/16,ANTERIOR FATURA SERVICIOS,"5,324.40",,,,
05/07/16,ANTERIOR FATURA SERVICIOS,"4,326.80",,,,
05/07/16,ANTERIOR FATURA SERVICIOS,"7,631.64",,,,
05/07/16,ANTERIOR FATURA SERVICIOS,"5,421.84",,,,
05/07/16,ANTERIOR FATURA SERVICIOS,"10,706.80",,,,
